FechaHora;Temp;Humedad;Gas;Ph;TempAmbiente;HumedadAmbiente
1/12/2025 7:30;18.34;93.75;88.97;6.63;9.49;78.5
1/12/2025 7:40;18.43;93.71;88.86;6.63;9.57;78.49
1/12/2025 7:50;18.51;93.58;88.63;6.62;9.63;78.55
1/12/2025 8:00;18.6;93.45;88.48;6.62;9.7;78.51
1/12/2025 8:10;18.7;93.36;88.37;6.62;9.75;78.49
1/12/2025 8:20;18.81;93.17;88.23;6.62;9.84;78.45
1/12/2025 8:30;18.92;92.94;87.94;6.62;9.98;78.35
1/12/2025 8:40;19.05;92.69;87.49;6.61;10.09;78.22
1/12/2025 8:50;19.15;92.43;87.08;6.61;10.24;78.13
1/12/2025 9:00;19.27;92.12;86.59;6.61;10.38;78.05
1/12/2025 9:10;19.38;91.82;86.36;6.61;10.5;77.98
1/12/2025 9:20;19.46;91.58;85.98;6.61;10.67;77.73
1/12/2025 9:30;19.55;91.29;85.69;6.61;10.86;77.54
1/12/2025 9:40;19.63;91.03;85.7;6.61;10.98;77.29
1/12/2025 9:50;19.7;90.81;86.03;6.61;11.09;77.01
1/12/2025 10:00;19.79;90.6;86.34;6.61;11.17;76.77
1/12/2025 10:10;19.84;90.49;86.63;6.6;11.29;76.65
1/12/2025 10:20;19.93;90.38;86.76;6.6;11.43;76.53
1/12/2025 10:30;20.0;90.33;87.07;6.6;11.55;76.38
1/12/2025 10:40;20.06;90.31;87.4;6.6;11.64;76.12
1/12/2025 10:50;20.16;90.33;87.52;6.59;11.78;75.98
1/12/2025 11:00;20.24;90.36;87.35;6.59;11.93;75.81
1/12/2025 11:10;20.3;90.38;87.17;6.59;12.07;75.72
1/12/2025 11:20;20.37;90.36;87.25;6.59;12.17;75.68
1/12/2025 11:30;20.45;90.4;87.11;6.58;12.26;75.62
1/12/2025 11:40;20.52;90.43;86.99;6.58;12.32;75.47
1/12/2025 11:50;20.55;90.45;86.84;6.58;12.39;75.38
1/12/2025 12:00;20.59;90.41;86.65;6.57;12.41;75.34
1/12/2025 12:10;20.62;90.38;86.59;6.57;12.46;75.32
1/12/2025 12:20;20.62;90.35;86.61;6.57;12.51;75.28
1/12/2025 12:30;20.63;90.33;86.37;6.57;12.57;75.28
1/12/2025 12:40;20.66;90.28;86.2;6.57;12.58;75.23
1/12/2025 12:50;20.66;90.18;85.72;6.57;12.58;75.22
1/12/2025 13:00;20.65;90.06;85.26;6.57;12.59;75.17
1/12/2025 13:10;20.64;89.96;84.97;6.57;12.61;75.17
1/12/2025 13:20;20.64;89.83;84.71;6.57;12.59;75.18
1/12/2025 13:30;20.64;89.68;84.24;6.57;12.58;75.13
1/12/2025 13:40;20.66;89.49;84.04;6.57;12.6;75.16
1/12/2025 13:50;20.68;89.29;83.94;6.57;12.62;75.18
1/12/2025 14:00;20.68;89.15;84.08;6.57;12.65;75.13
1/12/2025 14:10;20.69;88.96;84.27;6.57;12.67;74.95
1/12/2025 14:20;20.71;88.77;84.54;6.57;12.72;74.66
1/12/2025 14:30;20.75;88.56;84.64;6.57;12.73;74.42
1/12/2025 14:40;20.76;88.35;84.77;6.57;12.7;74.15
1/12/2025 14:50;20.75;88.14;84.84;6.57;12.66;73.9
1/12/2025 15:00;20.73;87.94;84.88;6.57;12.65;73.67
1/12/2025 15:10;20.7;87.76;84.63;6.57;12.65;73.36
1/12/2025 15:20;20.68;87.65;84.08;6.58;12.63;73.06
1/12/2025 15:30;20.67;87.56;83.44;6.58;12.59;72.82
1/12/2025 15:40;20.66;87.54;82.89;6.59;12.55;72.79
1/12/2025 15:50;20.61;87.44;82.52;6.59;12.54;72.83
1/12/2025 16:00;20.57;87.37;81.95;6.59;12.52;72.83
1/12/2025 16:10;20.54;87.32;81.53;6.6;12.5;72.81
1/12/2025 16:20;20.51;87.31;81.4;6.6;12.45;72.79
1/12/2025 16:30;20.5;87.31;81.42;6.6;12.38;72.77
1/12/2025 16:40;20.49;87.32;81.46;6.61;12.36;72.74
1/12/2025 16:50;20.5;87.28;81.61;6.61;12.38;72.76
1/12/2025 17:00;20.48;87.19;81.72;6.61;12.39;72.8
1/12/2025 17:10;20.46;87.03;82.02;6.61;12.44;72.76
1/12/2025 17:20;20.44;86.93;81.9;6.61;12.43;72.67
1/12/2025 17:30;20.42;86.8;81.59;6.62;12.42;72.69
1/12/2025 17:40;20.4;86.7;81.47;6.62;12.42;72.66
1/12/2025 17:50;20.4;86.62;81.2;6.62;12.37;72.55
1/12/2025 18:00;20.4;86.51;80.74;6.63;12.3;72.42
1/12/2025 18:10;20.4;86.49;80.05;6.63;12.25;72.36
1/12/2025 18:20;20.39;86.5;79.2;6.63;12.19;72.23
1/12/2025 18:30;20.36;86.53;78.55;6.64;12.14;72.06
1/12/2025 18:40;20.35;86.54;78.35;6.64;12.11;71.89
1/12/2025 18:50;20.35;86.63;78.19;6.63;12.09;71.77
1/12/2025 19:00;20.32;86.74;78.19;6.63;12.05;71.6
1/12/2025 19:10;20.27;86.81;78.21;6.63;12.0;71.5
1/12/2025 19:20;20.2;86.88;78.49;6.63;11.95;71.43
1/12/2025 19:30;20.12;86.93;79.03;6.63;11.88;71.44
1/12/2025 19:40;20.02;86.96;79.58;6.62;11.81;71.46
1/12/2025 19:50;19.94;86.97;79.65;6.62;11.72;71.55
1/12/2025 20:00;19.86;86.91;79.52;6.62;11.63;71.63
1/12/2025 20:10;19.76;86.9;79.44;6.62;11.61;71.7
1/12/2025 20:20;19.69;86.89;79.23;6.61;11.62;71.77
1/12/2025 20:30;19.65;86.98;78.89;6.61;11.58;71.81
1/12/2025 20:40;19.67;87.0;78.56;6.61;11.56;71.81
1/12/2025 20:50;19.69;87.01;78.27;6.61;11.57;71.85
1/12/2025 21:00;19.71;86.96;78.14;6.6;11.59;71.78
1/12/2025 21:10;19.76;86.97;77.91;6.6;11.63;71.68
1/12/2025 21:20;19.79;86.98;77.46;6.59;11.68;71.58
1/12/2025 21:30;19.84;87.02;77.43;6.59;11.64;71.52
1/12/2025 21:40;19.89;87.0;77.59;6.58;11.68;71.44
1/12/2025 21:50;19.9;86.95;77.72;6.58;11.74;71.36
1/12/2025 22:00;19.92;86.84;77.86;6.58;11.76;71.28
1/12/2025 22:10;19.91;86.72;77.98;6.57;11.78;71.28
1/12/2025 22:20;19.86;86.51;78.09;6.57;11.77;71.28
1/12/2025 22:30;19.83;86.28;78.28;6.57;11.75;71.32
1/12/2025 22:40;19.79;86.03;78.2;6.57;11.78;71.34
1/12/2025 22:50;19.8;85.76;77.95;6.56;11.82;71.25
1/12/2025 23:00;19.85;85.41;77.48;6.56;11.81;71.2
1/12/2025 23:10;19.96;84.9;76.99;6.56;11.79;71.07
1/12/2025 23:20;20.11;84.34;76.64;6.56;11.81;70.2
1/12/2025 23:30;20.3;83.8;75.32;6.55;12.33;69.37
1/12/2025 23:40;20.51;83.23;74.06;6.55;12.8;68.5
1/12/2025 23:50;20.77;82.64;73.09;6.54;13.24;67.59
2/12/2025 0:00;21.03;82.06;72.25;6.54;13.65;66.62
2/12/2025 0:10;21.26;81.58;71.67;6.54;14.05;65.73
2/12/2025 0:20;21.4;81.23;71.21;6.54;14.47;64.91
2/12/2025 0:30;21.49;80.9;70.85;6.54;14.82;64.06
2/12/2025 0:40;21.49;80.71;71.58;6.54;14.66;63.38
2/12/2025 0:50;21.42;80.58;72.39;6.54;14.47;63.45
2/12/2025 1:00;21.27;80.61;73.03;6.55;14.24;63.53
2/12/2025 1:10;21.09;80.7;73.74;6.55;14.03;63.7
2/12/2025 1:20;20.86;80.87;74.26;6.56;13.77;63.95
2/12/2025 1:30;20.6;81.14;74.79;6.57;13.48;64.24
2/12/2025 1:40;20.33;81.46;74.86;6.57;13.17;64.5
2/12/2025 1:50;20.08;81.8;74.97;6.58;12.85;64.78
2/12/2025 2:00;19.84;82.13;74.98;6.59;12.59;65.06
2/12/2025 2:10;19.61;82.34;74.83;6.59;12.36;65.33
2/12/2025 2:20;19.38;82.58;74.58;6.6;12.06;65.51
2/12/2025 2:30;19.18;82.82;74.26;6.6;11.81;65.62
2/12/2025 2:40;18.97;83.08;73.84;6.6;11.58;65.64
2/12/2025 2:50;18.79;83.37;73.59;6.6;11.4;65.66
2/12/2025 3:00;18.62;83.64;73.15;6.6;11.23;65.72
2/12/2025 3:10;18.48;83.86;72.61;6.6;11.03;65.84
2/12/2025 3:20;18.37;84.07;72.08;6.6;10.84;65.97
2/12/2025 3:30;18.26;84.26;71.43;6.6;10.72;66.05
2/12/2025 3:40;18.17;84.42;70.96;6.6;10.62;66.02
2/12/2025 3:50;18.11;84.53;70.52;6.6;10.54;66.01
2/12/2025 4:00;18.07;84.66;70.01;6.6;10.45;66.02
2/12/2025 4:10;18.07;84.76;69.59;6.6;10.4;65.94
2/12/2025 4:20;18.09;84.79;69.38;6.6;10.44;65.74
2/12/2025 4:30;18.15;84.76;69.24;6.6;10.51;65.48
2/12/2025 4:40;18.25;84.78;69.32;6.6;10.61;65.14
2/12/2025 4:50;18.35;84.77;69.21;6.59;10.71;64.77
2/12/2025 5:00;18.47;84.75;69.16;6.59;10.84;64.42
2/12/2025 5:10;18.6;84.65;69.39;6.59;11.04;64.06
2/12/2025 5:20;18.78;84.51;69.64;6.58;11.22;63.65
2/12/2025 5:30;18.98;84.41;69.66;6.58;11.42;63.29
2/12/2025 5:40;19.2;84.3;69.79;6.58;11.64;62.99
2/12/2025 5:50;19.44;84.11;69.66;6.57;11.92;62.73
2/12/2025 6:00;19.67;83.87;69.67;6.57;12.25;62.49
2/12/2025 6:10;19.89;83.6;69.59;6.57;12.61;62.23
2/12/2025 6:20;20.14;83.34;69.36;6.57;12.93;61.99
2/12/2025 6:30;20.4;82.97;69.27;6.57;13.28;61.71
2/12/2025 6:40;20.68;82.62;69.3;6.56;13.63;61.46
2/12/2025 6:50;20.96;82.34;69.29;6.56;13.95;61.23
2/12/2025 7:00;21.21;82.11;69.39;6.56;14.27;60.97
2/12/2025 7:10;21.44;81.81;69.67;6.56;14.57;60.74
2/12/2025 7:20;21.68;81.46;70.11;6.56;14.84;60.48
2/12/2025 7:30;21.92;81.11;70.8;6.56;15.17;60.28
2/12/2025 7:40;22.13;80.82;71.54;6.56;15.47;60.15
2/12/2025 7:50;22.31;80.55;72.06;6.56;15.74;59.98
2/12/2025 8:00;22.46;80.32;72.52;6.56;16.0;59.88
2/12/2025 8:10;22.61;80.09;73.09;6.56;16.21;59.83
2/12/2025 8:20;22.72;79.91;73.36;6.56;16.39;59.84
2/12/2025 8:30;22.84;79.69;73.52;6.56;16.6;59.86
2/12/2025 8:40;22.95;79.44;73.29;6.56;16.76;59.91
2/12/2025 8:50;23.05;79.1;72.84;6.56;16.88;60.0
2/12/2025 9:00;23.14;78.77;72.53;6.56;17.01;60.03
2/12/2025 9:10;23.26;78.44;72.01;6.56;17.15;59.97
2/12/2025 9:20;23.39;78.1;71.63;6.57;17.31;59.89
2/12/2025 9:30;23.54;77.74;71.42;6.57;17.51;59.72
2/12/2025 9:40;23.7;77.41;71.01;6.57;17.69;59.59
2/12/2025 9:50;23.87;77.06;70.96;6.58;17.92;59.47
2/12/2025 10:00;24.05;76.76;71.0;6.58;18.19;59.32
2/12/2025 10:10;24.2;76.45;70.97;6.58;18.47;59.08
2/12/2025 10:20;24.36;76.15;71.43;6.58;18.75;58.86
2/12/2025 10:30;24.51;75.83;71.68;6.58;19.03;58.68
2/12/2025 10:40;24.63;75.6;71.74;6.58;19.26;58.45
2/12/2025 10:50;24.77;75.42;71.53;6.58;19.47;58.4
2/12/2025 11:00;24.91;75.29;71.34;6.58;19.63;58.38
2/12/2025 11:10;25.03;75.2;71.38;6.58;19.77;58.4
2/12/2025 11:20;25.11;75.1;71.78;6.58;19.88;58.4
2/12/2025 11:30;25.2;75.04;71.9;6.59;19.99;58.39
2/12/2025 11:40;25.3;75.0;71.81;6.59;20.09;58.43
2/12/2025 11:50;25.41;74.9;71.76;6.59;20.19;58.37
2/12/2025 12:00;25.52;74.84;71.7;6.6;20.3;58.27
2/12/2025 12:10;25.67;74.74;71.45;6.6;20.45;58.21
2/12/2025 12:20;25.8;74.63;70.91;6.6;20.65;58.01
2/12/2025 12:30;25.92;74.49;70.22;6.6;20.87;57.81
2/12/2025 12:40;26.06;74.36;69.48;6.6;21.09;57.56
2/12/2025 12:50;26.2;74.23;68.9;6.6;21.28;57.26
2/12/2025 13:00;26.33;74.08;68.53;6.6;21.5;56.98
2/12/2025 13:10;26.45;74.01;68.63;6.6;21.69;56.64
2/12/2025 13:20;26.53;73.86;68.91;6.59;21.78;56.42
2/12/2025 13:30;26.58;73.75;69.07;6.59;21.85;56.24
2/12/2025 13:40;26.6;73.65;69.13;6.59;21.85;56.09
2/12/2025 13:50;26.59;73.6;69.42;6.58;21.8;56.04
2/12/2025 14:00;26.55;73.61;69.81;6.58;21.74;56.02
2/12/2025 14:10;26.49;73.6;70.0;6.57;21.65;56.01
2/12/2025 14:20;26.45;73.73;70.38;6.57;21.54;56.05
2/12/2025 14:30;26.4;73.87;70.54;6.57;21.46;56.11
2/12/2025 14:40;26.35;73.98;70.82;6.57;21.37;56.22
2/12/2025 14:50;26.32;74.11;71.17;6.57;21.25;56.36
2/12/2025 15:00;26.28;74.27;71.39;6.57;21.14;56.5
2/12/2025 15:10;26.24;74.39;71.33;6.57;21.01;56.66
2/12/2025 15:20;26.21;74.49;71.44;6.57;20.9;56.82
2/12/2025 15:30;26.21;74.62;71.32;6.57;20.76;56.96
2/12/2025 15:40;26.19;74.71;71.35;6.57;20.6;57.06
2/12/2025 15:50;26.15;74.75;71.51;6.57;20.43;57.27
2/12/2025 16:00;26.11;74.82;71.4;6.58;20.3;57.46
2/12/2025 16:10;26.03;74.76;71.24;6.58;20.2;57.64
2/12/2025 16:20;25.95;74.7;71.51;6.58;20.08;57.78
2/12/2025 16:30;25.88;74.64;71.78;6.59;19.93;57.93
2/12/2025 16:40;25.8;74.58;72.01;6.59;19.8;58.08
2/12/2025 16:50;25.7;74.47;72.0;6.59;19.67;58.1
2/12/2025 17:00;25.58;74.46;71.92;6.59;19.52;58.12
2/12/2025 17:10;25.49;74.42;72.05;6.59;19.36;58.13
2/12/2025 17:20;25.4;74.36;72.27;6.58;19.19;58.05
2/12/2025 17:30;25.29;74.3;72.34;6.58;19.08;57.98
2/12/2025 17:40;25.2;74.33;72.31;6.58;18.97;57.9
2/12/2025 17:50;25.1;74.37;72.29;6.58;18.9;57.81
2/12/2025 18:00;24.99;74.48;72.48;6.58;18.82;57.69
2/12/2025 18:10;24.92;74.6;72.7;6.58;18.71;57.56
2/12/2025 18:20;24.84;74.75;73.15;6.58;18.57;57.56
2/12/2025 18:30;24.78;74.91;73.53;6.58;18.42;57.54
2/12/2025 18:40;24.68;75.08;73.67;6.58;18.28;57.55
2/12/2025 18:50;24.59;75.2;73.91;6.58;18.14;57.58
2/12/2025 19:00;24.49;75.36;74.13;6.59;17.96;57.58
2/12/2025 19:10;24.4;75.55;74.33;6.59;17.76;57.57
2/12/2025 19:20;24.32;75.76;74.66;6.59;17.63;57.56
2/12/2025 19:30;24.25;75.88;74.78;6.59;17.51;57.57
2/12/2025 19:40;24.15;75.97;74.77;6.6;17.4;57.57
2/12/2025 19:50;24.06;76.02;74.69;6.6;17.3;57.52
2/12/2025 20:00;23.96;76.05;74.76;6.6;17.25;57.49
2/12/2025 20:10;23.88;76.1;74.72;6.59;17.18;57.48
2/12/2025 20:20;23.82;76.07;74.58;6.59;17.13;57.48
2/12/2025 20:30;23.77;76.02;74.69;6.59;17.14;57.58
2/12/2025 20:40;23.75;76.01;74.63;6.59;17.18;57.72
2/12/2025 20:50;23.73;76.0;74.78;6.59;17.26;57.79
2/12/2025 21:00;23.71;75.93;75.34;6.58;17.26;57.84
2/12/2025 21:10;23.71;75.85;75.66;6.58;17.27;57.88
2/12/2025 21:20;23.71;75.82;76.01;6.59;17.3;57.96
2/12/2025 21:30;23.73;75.82;76.14;6.59;17.35;58.08
2/12/2025 21:40;23.73;75.87;75.95;6.59;17.34;58.2
2/12/2025 21:50;23.69;75.91;75.91;6.6;17.3;58.34
2/12/2025 22:00;23.64;75.95;75.89;6.6;17.24;58.47
2/12/2025 22:10;23.58;76.05;75.54;6.59;17.2;58.62
2/12/2025 22:20;23.48;76.18;75.52;6.59;17.16;58.86
2/12/2025 22:30;23.42;76.31;75.36;6.58;17.1;59.14
2/12/2025 22:40;23.37;76.48;75.63;6.58;17.07;59.41
2/12/2025 22:50;23.3;76.7;75.95;6.57;17.04;59.7
2/12/2025 23:00;23.19;76.94;76.54;6.56;16.97;60.01
2/12/2025 23:10;23.08;77.2;76.98;6.56;16.94;60.32
2/12/2025 23:20;22.91;77.5;77.86;6.55;16.94;60.71
2/12/2025 23:30;22.71;77.8;78.48;6.55;16.43;61.16
2/12/2025 23:40;22.45;78.08;79.01;6.54;15.91;61.71
2/12/2025 23:50;22.14;78.41;79.46;6.54;15.29;62.32
3/12/2025 0:00;21.8;78.79;79.9;6.54;14.64;62.87
3/12/2025 0:10;21.42;79.19;80.26;6.54;14.0;63.46
3/12/2025 0:20;21.04;79.56;80.9;6.54;13.31;64.0
3/12/2025 0:30;20.68;79.92;81.37;6.54;12.57;64.51
3/12/2025 0:40;20.34;80.25;81.64;6.54;12.31;65.06
3/12/2025 0:50;20.04;80.53;82.1;6.53;12.09;65.56
3/12/2025 1:00;19.76;80.85;82.61;6.53;11.86;65.97
3/12/2025 1:10;19.54;81.21;83.11;6.53;11.63;66.28
3/12/2025 1:20;19.37;81.56;83.57;6.53;11.4;66.52
3/12/2025 1:30;19.17;81.98;83.61;6.54;11.16;66.75
3/12/2025 1:40;18.97;82.35;83.7;6.54;10.92;67.1
3/12/2025 1:50;18.78;82.69;84.05;6.54;10.66;67.44
3/12/2025 2:00;18.56;82.93;84.35;6.54;10.4;67.76
3/12/2025 2:10;18.35;83.18;84.59;6.54;10.12;68.08
3/12/2025 2:20;18.15;83.39;84.66;6.55;9.86;68.31
3/12/2025 2:30;18.0;83.66;84.61;6.55;9.64;68.56
3/12/2025 2:40;18.0;83.91;84.85;6.55;9.41;68.81
3/12/2025 2:50;18.0;84.09;84.88;6.55;9.21;69.09
3/12/2025 3:00;18.0;84.19;84.78;6.55;9.01;69.41
3/12/2025 3:10;18.0;84.27;84.73;6.56;8.79;69.53
3/12/2025 3:20;18.0;84.28;84.83;6.56;8.58;69.61
3/12/2025 3:30;18.0;84.23;84.65;6.56;8.41;69.6
3/12/2025 3:40;18.0;84.25;84.46;6.56;8.26;69.6
3/12/2025 3:50;18.0;84.28;84.07;6.55;8.19;69.66
3/12/2025 4:00;18.0;84.39;83.54;6.56;8.14;69.58
3/12/2025 4:10;18.0;84.48;83.04;6.56;8.18;69.43
3/12/2025 4:20;18.0;84.49;82.3;6.56;8.26;69.15
3/12/2025 4:30;18.0;84.53;81.28;6.56;8.38;68.84
3/12/2025 4:40;18.0;84.56;80.6;6.56;8.54;68.59
3/12/2025 4:50;18.0;84.52;80.01;6.56;8.74;68.34
3/12/2025 5:00;18.0;84.48;79.54;6.57;8.92;68.08
3/12/2025 5:10;18.0;84.41;79.33;6.57;9.12;67.74
3/12/2025 5:20;18.0;84.28;79.27;6.58;9.28;67.28
3/12/2025 5:30;18.0;84.09;79.49;6.59;9.49;66.99
3/12/2025 5:40;18.0;83.9;79.66;6.6;9.72;66.8
3/12/2025 5:50;18.0;83.65;79.69;6.6;9.96;66.75
3/12/2025 6:00;18.11;83.44;79.51;6.61;10.17;66.71
3/12/2025 6:10;18.27;83.25;79.27;6.61;10.4;66.75
3/12/2025 6:20;18.46;83.09;78.8;6.61;10.61;66.82
3/12/2025 6:30;18.64;82.96;78.26;6.62;10.88;66.89
3/12/2025 6:40;18.82;82.9;77.75;6.62;11.16;66.93
3/12/2025 6:50;19.03;82.78;77.24;6.62;11.47;67.03
3/12/2025 7:00;19.26;82.71;76.76;6.63;11.8;67.06
3/12/2025 7:10;19.51;82.71;76.16;6.63;12.11;67.02
3/12/2025 7:20;19.74;82.7;75.65;6.63;12.4;66.9
3/12/2025 7:30;19.98;82.72;75.26;6.64;12.72;66.73
3/12/2025 7:40;20.25;82.73;75.01;6.65;13.07;66.49
3/12/2025 7:50;20.49;82.71;74.83;6.65;13.41;66.14
3/12/2025 8:00;20.75;82.59;74.82;6.65;13.72;65.86
3/12/2025 8:10;21.0;82.46;74.87;6.66;14.03;65.57
3/12/2025 8:20;21.23;82.29;75.15;6.66;14.38;65.23
3/12/2025 8:30;21.45;82.1;75.29;6.66;14.74;64.83
3/12/2025 8:40;21.65;81.96;75.66;6.67;15.06;64.45
3/12/2025 8:50;21.85;81.74;75.87;6.67;15.31;64.08
3/12/2025 9:00;22.02;81.5;76.16;6.68;15.54;63.73
3/12/2025 9:10;22.18;81.28;76.22;6.68;15.8;63.46
3/12/2025 9:20;22.33;81.13;76.36;6.69;16.06;63.32
3/12/2025 9:30;22.49;80.99;76.27;6.69;16.29;63.17
3/12/2025 9:40;22.65;80.82;76.39;6.69;16.47;63.08
3/12/2025 9:50;22.79;80.76;76.28;6.7;16.64;63.03
3/12/2025 10:00;22.92;80.7;76.29;6.7;16.83;62.96
3/12/2025 10:10;23.1;80.66;75.84;6.71;17.01;62.85
3/12/2025 10:20;23.27;80.6;75.46;6.71;17.16;62.69
3/12/2025 10:30;23.45;80.53;74.94;6.71;17.29;62.52
3/12/2025 10:40;23.65;80.53;74.9;6.71;17.4;62.38
3/12/2025 10:50;23.86;80.54;74.69;6.72;17.57;62.17
3/12/2025 11:00;24.06;80.51;74.47;6.73;17.75;61.96
3/12/2025 11:10;24.22;80.35;73.99;6.73;17.9;61.72
3/12/2025 11:20;24.4;80.14;73.82;6.73;18.09;61.46
3/12/2025 11:30;24.56;79.95;73.71;6.74;18.27;61.24
3/12/2025 11:40;24.66;79.73;73.84;6.74;18.38;61.1
3/12/2025 11:50;24.75;79.51;73.51;6.74;18.54;61.05
3/12/2025 12:00;24.83;79.29;73.5;6.75;18.67;61.08
3/12/2025 12:10;24.92;79.06;73.7;6.75;18.82;61.04
3/12/2025 12:20;24.98;78.85;73.87;6.75;18.96;61.03
3/12/2025 12:30;25.08;78.63;74.1;6.75;19.06;61.02
3/12/2025 12:40;25.16;78.39;74.46;6.75;19.16;61.03
3/12/2025 12:50;25.22;78.2;74.83;6.75;19.31;61.1
3/12/2025 13:00;25.26;78.05;75.29;6.75;19.41;61.18
3/12/2025 13:10;25.28;77.92;75.52;6.76;19.5;61.21
3/12/2025 13:20;25.3;77.85;75.34;6.76;19.56;61.21
3/12/2025 13:30;25.3;77.82;75.3;6.76;19.61;61.2
3/12/2025 13:40;25.26;77.78;75.16;6.76;19.6;61.16
3/12/2025 13:50;25.22;77.84;74.64;6.76;19.56;61.21
3/12/2025 14:00;25.12;77.92;74.13;6.77;19.54;61.28
3/12/2025 14:10;25.0;77.99;73.94;6.77;19.48;61.3
3/12/2025 14:20;24.87;78.06;73.58;6.77;19.41;61.36
3/12/2025 14:30;24.74;78.16;73.57;6.77;19.33;61.41
3/12/2025 14:40;24.64;78.32;73.46;6.77;19.27;61.49
3/12/2025 14:50;24.5;78.52;73.29;6.77;19.22;61.54
3/12/2025 15:00;24.33;78.75;73.56;6.77;19.17;61.63
3/12/2025 15:10;24.17;78.93;73.87;6.77;19.06;61.75
3/12/2025 15:20;24.01;79.04;74.04;6.77;18.97;61.84
3/12/2025 15:30;23.84;79.21;74.31;6.77;18.85;61.88
3/12/2025 15:40;23.67;79.32;74.58;6.76;18.72;61.94
3/12/2025 15:50;23.52;79.42;74.97;6.76;18.54;61.98
3/12/2025 16:00;23.34;79.49;75.51;6.76;18.37;62.02
3/12/2025 16:10;23.15;79.61;76.05;6.75;18.2;62.08
3/12/2025 16:20;22.98;79.77;76.43;6.75;18.03;62.17
3/12/2025 16:30;22.83;79.82;76.64;6.75;17.86;62.19
3/12/2025 16:40;22.68;79.86;76.86;6.75;17.71;62.18
3/12/2025 16:50;22.51;79.91;77.09;6.75;17.58;62.15
3/12/2025 17:00;22.36;79.99;77.27;6.75;17.48;62.1
3/12/2025 17:10;22.23;80.11;77.5;6.75;17.38;62.13
3/12/2025 17:20;22.1;80.15;77.55;6.75;17.28;62.17
3/12/2025 17:30;21.98;80.2;77.56;6.75;17.14;62.25
3/12/2025 17:40;21.85;80.31;77.72;6.75;16.95;62.33
3/12/2025 17:50;21.69;80.41;77.93;6.75;16.78;62.42
3/12/2025 18:00;21.52;80.53;78.03;6.75;16.6;62.55
3/12/2025 18:10;21.34;80.64;78.01;6.76;16.39;62.76
3/12/2025 18:20;21.15;80.77;77.75;6.76;16.17;62.91
3/12/2025 18:30;20.93;80.89;77.52;6.76;15.91;63.15
3/12/2025 18:40;20.72;80.97;77.41;6.76;15.67;63.35
3/12/2025 18:50;20.51;81.04;77.16;6.76;15.49;63.56
3/12/2025 19:00;20.29;81.09;77.1;6.76;15.28;63.82
3/12/2025 19:10;20.12;81.11;76.79;6.76;15.06;64.02
3/12/2025 19:20;19.96;81.15;76.59;6.76;14.84;64.13
3/12/2025 19:30;19.83;81.18;76.35;6.76;14.67;64.22
3/12/2025 19:40;19.68;81.24;76.02;6.76;14.56;64.17
3/12/2025 19:50;19.56;81.22;75.45;6.77;14.46;64.27
3/12/2025 20:00;19.43;81.14;75.06;6.77;14.36;64.39
3/12/2025 20:10;19.31;81.08;74.4;6.77;14.28;64.51
3/12/2025 20:20;19.19;81.05;73.8;6.78;14.2;64.64
3/12/2025 20:30;19.09;81.01;73.37;6.78;14.15;64.75
3/12/2025 20:40;18.97;80.98;72.82;6.78;14.09;64.89
3/12/2025 20:50;18.87;80.94;72.34;6.78;14.0;65.05
3/12/2025 21:00;18.78;80.99;71.76;6.78;13.93;65.23
3/12/2025 21:10;18.71;80.95;71.16;6.78;13.91;65.45
3/12/2025 21:20;18.66;80.86;70.54;6.78;13.91;65.54
3/12/2025 21:30;18.63;80.75;70.07;6.78;13.91;65.56
3/12/2025 21:40;18.62;80.69;69.42;6.78;13.92;65.57
3/12/2025 21:50;18.63;80.6;68.93;6.78;13.93;65.58
3/12/2025 22:00;18.63;80.52;68.61;6.78;13.93;65.49
3/12/2025 22:10;18.62;80.4;68.46;6.78;13.96;65.42
3/12/2025 22:20;18.63;80.31;68.21;6.78;13.96;65.37
3/12/2025 22:30;18.63;80.2;68.14;6.78;13.94;65.24
3/12/2025 22:40;18.62;80.15;68.01;6.79;13.93;65.16
3/12/2025 22:50;18.58;80.08;67.94;6.79;13.9;65.12
3/12/2025 23:00;18.52;80.07;68.03;6.79;13.88;65.09
3/12/2025 23:10;18.45;80.08;68.04;6.79;13.9;65.03
3/12/2025 23:20;18.35;80.11;68.05;6.8;13.88;64.97
3/12/2025 23:30;18.24;80.18;68.11;6.8;13.77;65.02
3/12/2025 23:40;18.12;80.32;67.99;6.8;13.64;65.12
3/12/2025 23:50;18.0;80.47;67.95;6.81;13.52;65.31
4/12/2025 0:00;18.0;80.67;67.89;6.81;13.37;65.62
4/12/2025 0:10;18.0;80.95;67.93;6.81;13.13;65.96
4/12/2025 0:20;18.0;81.24;68.01;6.81;12.87;66.27
4/12/2025 0:30;18.0;81.49;68.14;6.82;12.62;66.68
4/12/2025 0:40;18.0;81.71;68.27;6.82;12.44;67.08
4/12/2025 0:50;18.0;81.94;68.52;6.82;12.25;67.49
4/12/2025 1:00;18.0;82.2;68.92;6.81;12.03;67.76
4/12/2025 1:10;18.0;82.41;69.35;6.81;11.82;68.0
4/12/2025 1:20;18.0;82.6;69.58;6.8;11.63;68.11
4/12/2025 1:30;18.0;82.71;69.71;6.8;11.43;68.17
4/12/2025 1:40;18.0;82.78;69.62;6.79;11.18;68.14
